0,0,0,0,0,1
0.00806451612903226,0,0,0,0,1
0.0161290322580645,0,0,0,0,1
0.0241935483870968,0,0,0,0,1
0.032258064516129,0,0,0,0,1
0.0403225806451613,0,0,0,0,1
0.0483870967741935,0,0,0,0,1
0.0564516129032258,0,0,0,0,2
0.0645161290322581,0,0,0,0,1
0.0725806451612903,0,0,0,0,1
0.0806451612903226,0,0,0,0,1
0.0887096774193548,0,0,0,0,3
0.0967741935483871,0,0,0,0,13
0.104838709677419,0,0,0,0,16
0.112903225806452,0,0,0,0,25
0.120967741935484,0,0,0,0,73
0.129032258064516,0,0,0,0,32
0.137096774193548,0,0,0,0,34
0.145161290322581,0,0,0,0,52
0.153225806451613,0,0,0,0,47
0.161290322580645,0,0,0,0,102
0.169354838709677,0,0,0,0,118
0.17741935483871,0,0,0,0,253
0.185483870967742,0,0,0,0,237
0.193548387096774,0,0,0,1,255
0.201612903225806,0,0,0,15,255
0.209677419354839,0,0,0,100,255
0.217741935483871,0,0,0,114,255
0.225806451612903,0,0,0,66,255
0.233870967741935,0,0,0,12,255
0.241935483870968,0,0,0,11,255
0.25,0,0,0,0,184
0.258064516129032,0,0,0,0,145
0.266129032258065,0,0,0,0,226
0.274193548387097,0,0,0,81,255
0.282258064516129,0,0,0,74,255
0.290322580645161,0,0,0,94,255
0.298387096774194,0,0,0,111,255
0.306451612903226,0,0,0,97,255
0.314516129032258,0,0,0,98,255
0.32258064516129,0,0,0,0,237
0.330645161290323,0,0,0,0,216
0.338709677419355,0,0,0,0,226
0.346774193548387,0,0,0,0,210
0.354838709677419,0,0,0,95,255
0.362903225806452,0,0,0,0,238
0.370967741935484,0,0,0,0,117
0.379032258064516,0,0,0,0,113
0.387096774193548,0,0,0,0,127
0.395161290322581,0,0,0,0,54
0.403225806451613,0,0,0,0,50
0.411290322580645,0,0,0,0,40
0.419354838709677,0,0,0,0,10
0.42741935483871,0,0,0,0,8
0.435483870967742,0,0,0,0,6
0.443548387096774,0,0,0,0,3
0.451612903225806,0,0,0,0,1
0.459677419354839,0,0,0,0,2
0.467741935483871,0,0,0,0,1
0.475806451612903,0,0,0,0,1
0.483870967741936,0,0,0,0,1
0.491935483870968,0,0,0,0,1
0.5,0,0,0,0,1
0.508064516129032,0,0,0,0,1
0.516129032258065,0,0,0,0,1
0.524193548387097,0,0,0,0,1
0.532258064516129,0,0,0,0,2
0.540322580645161,0,0,0,0,1
0.548387096774194,0,0,0,0,1
0.556451612903226,0,0,0,0,1
0,0.00806451612903226,0,0,0,2
0.00806451612903226,0.00806451612903226,0,0,0,1
0.0161290322580645,0.00806451612903226,0,0,0,2
0.0241935483870968,0.00806451612903226,0,0,0,1
0.032258064516129,0.00806451612903226,0,0,0,1
0.0403225806451613,0.00806451612903226,0,0,0,1
0.0483870967741935,0.00806451612903226,0,0,0,1
0.0564516129032258,0.00806451612903226,0,0,0,1
0.0645161290322581,0.00806451612903226,0,0,0,2
0.0725806451612903,0.00806451612903226,0,0,0,0
0.0806451612903226,0.00806451612903226,0,0,0,0
0.0887096774193548,0.00806451612903226,0,0,0,1
0.0967741935483871,0.00806451612903226,0,0,0,1
0.104838709677419,0.00806451612903226,0,0,0,1
